TimeStamp,LakeLevel,FlowRate,Gate1,Gate2,Gate3,Rainfall
2018-01-09 16:00:00+00:00,279.2339999914169,37.559145210923816,1400.0,1400.0,1400.0,0.0
2018-01-09 17:00:00+00:00,279.2309999704361,37.6872144543043,1400.0,1400.0,1400.0,0.0
2018-01-09 18:00:00+00:00,279.2299999833107,37.623153581393126,1400.0,1400.0,1400.0,0.0
2018-01-09 19:00:00+00:00,279.2280000090599,37.49517408777092,1400.0,1400.0,1400.0,0.0
2018-01-09 20:00:00+00:00,279.22599997520445,37.239632045122235,1400.0,1400.0,1400.0,0.0
2018-01-09 21:00:00+00:00,279.2219999670982,37.303469181622454,1400.0,1400.0,1400.0,0.0
2018-01-09 22:00:00+00:00,279.2209999799728,37.17584747873525,1400.0,1400.0,1400.0,0.0
2018-01-09 23:00:00+00:00,279.2219999670982,37.239632045122235,1400.0,1400.0,1400.0,0.0
2018-01-10 00:00:00+00:00,279.219000005722,37.207735092133476,1400.0,1400.0,1400.0,0.0
2018-01-10 01:00:00+00:00,279.217999958992,36.666887659497604,1400.0,1400.0,1400.0,0.0
2018-01-10 02:00:00+00:00,279.2169999718666,37.080240701456475,1400.0,1400.0,1400.0,0.0
2018-01-10 03:00:00+00:00,279.21299996376035,36.9847028946041,1400.0,1400.0,1400.0,0.0
2018-01-10 04:00:00+00:00,279.21099998950956,37.080240701456475,1400.0,1400.0,1400.0,0.0
2018-01-10 05:00:00+00:00,279.21099998950956,36.9847028946041,1400.0,1400.0,1400.0,0.0
2018-01-10 06:00:00+00:00,279.2140000104904,37.04837528556091,1400.0,1400.0,1400.0,0.0
2018-01-10 07:00:00+00:00,279.21099998950956,37.01653441266197,1400.0,1400.0,1400.0,0.0
2018-01-10 08:00:00+00:00,279.21299996376035,36.9847028946041,1400.0,1400.0,1400.0,0.0
2018-01-10 09:00:00+00:00,279.2140000104904,37.080240701456475,1400.0,1400.0,1400.0,0.0
2018-01-10 10:00:00+00:00,279.21000000238416,36.698625484120114,1400.0,1400.0,1400.0,0.0
2018-01-10 11:00:00+00:00,279.2089999556541,36.857470421796044,1400.0,1400.0,1400.0,0.0
2018-01-10 12:00:00+00:00,279.21000000238416,36.79389523029193,1400.0,1400.0,1400.0,0.0
2018-01-10 13:00:00+00:00,279.20500000715253,36.54001510201824,1400.0,1400.0,1400.0,0.0
2018-01-10 14:00:00+00:00,279.2079999685287,36.698625484120114,1400.0,1400.0,1400.0,0.0
2018-01-10 15:00:00+00:00,279.20500000715253,36.698625484120114,1400.0,1400.0,1400.0,0.0
